YYYY-MM,	flow_cms,	fraction_gauged,	total_gauges
1958-01,	1122,	0.672,	19.000
1958-02,	1108,	0.672,	19.000
1958-03,	1050,	0.672,	19.000
1958-04,	1613,	0.672,	19.000
1958-05,	 936,	0.672,	19.000
1958-06,	 935,	0.672,	19.000
1958-07,	1390,	0.672,	19.000
1958-08,	1050,	0.672,	19.000
1958-09,	1270,	0.672,	19.000
1958-10,	 965,	0.672,	19.000
1958-11,	1191,	0.672,	19.000
1958-12,	1155,	0.672,	19.000
1959-01,	1138,	0.672,	19.000
1959-02,	1193,	0.672,	19.000
1959-03,	1208,	0.672,	19.000
1959-04,	1729,	0.672,	19.000
1959-05,	2199,	0.672,	19.000
1959-06,	1121,	0.672,	19.000
1959-07,	 783,	0.672,	19.000
1959-08,	 788,	0.672,	19.000
1959-09,	1323,	0.672,	19.000
1959-10,	1830,	0.734,	20.000
1959-11,	1509,	0.734,	19.233
1959-12,	1119,	0.734,	19.000
1960-01,	1128,	0.734,	19.000
1960-02,	1049,	0.734,	19.000
1960-03,	 992,	0.734,	19.000
1960-04,	2997,	0.734,	19.333
1960-05,	3824,	0.734,	20.000
1960-06,	1410,	0.734,	20.000
1960-07,	 815,	0.734,	20.000
1960-08,	 850,	0.734,	20.000
1960-09,	 930,	0.734,	20.000
1960-10,	 912,	0.734,	20.000
1960-11,	1196,	0.734,	20.000
1960-12,	1056,	0.734,	20.000
1961-01,	 926,	0.734,	20.000
1961-02,	 916,	0.734,	20.000
1961-03,	1058,	0.734,	20.000
1961-04,	2118,	0.734,	20.000
1961-05,	2331,	0.734,	20.000
1961-06,	1194,	0.734,	20.000
1961-07,	 957,	0.753,	21.000
1961-08,	 846,	0.753,	21.000
1961-09,	1169,	0.753,	21.000
1961-10,	1403,	0.753,	21.000
1961-11,	1409,	0.753,	21.000
1961-12,	1142,	0.753,	20.000
1962-01,	1054,	0.753,	20.000
1962-02,	1047,	0.753,	20.000
1962-03,	1138,	0.753,	20.000
1962-04,	1713,	0.753,	20.333
1962-05,	2478,	0.753,	21.000
1962-06,	1223,	0.753,	21.000
1962-07,	 724,	0.753,	21.000
1962-08,	 812,	0.753,	21.000
1962-09,	 917,	0.753,	21.000
1962-10,	 890,	0.753,	21.000
1962-11,	 987,	0.753,	21.000
1962-12,	 923,	0.753,	20.194
1963-01,	 939,	0.753,	20.000
1963-02,	 946,	0.753,	20.000
1963-03,	1055,	0.753,	20.000
1963-04,	1799,	0.753,	20.900
1963-05,	1656,	0.753,	21.000
1963-06,	1980,	0.753,	20.367
1963-07,	 947,	0.753,	20.226
1963-08,	 764,	0.753,	21.000
1963-09,	 801,	0.753,	21.000
1963-10,	 850,	0.753,	21.000
1963-11,	 966,	0.753,	20.767
1963-12,	 957,	0.753,	20.000
1964-01,	 970,	0.753,	20.000
1964-02,	1027,	0.753,	20.000
1964-03,	1108,	0.753,	20.000
1964-04,	2360,	0.753,	20.833
1964-05,	3238,	0.753,	21.000
1964-06,	1976,	0.753,	21.000
1964-07,	1630,	0.753,	21.000
1964-08,	1078,	0.753,	21.000
1964-09,	1273,	0.753,	21.000
1964-10,	1393,	0.753,	21.000
1964-11,	1488,	0.753,	20.667
1964-12,	1443,	0.753,	20.000
1965-01,	1272,	0.753,	20.000
1965-02,	1319,	0.753,	20.000
1965-03,	1354,	0.753,	20.000
1965-04,	2661,	0.753,	20.400
1965-05,	2971,	0.753,	21.000
1965-06,	1607,	0.753,	21.000
1965-07,	 998,	0.753,	21.000
1965-08,	 986,	0.753,	21.000
1965-09,	1227,	0.753,	21.000
1965-10,	1834,	0.777,	22.000
1965-11,	1465,	0.777,	22.000
1965-12,	1413,	0.777,	22.000
1966-01,	1442,	0.777,	22.000
1966-02,	1394,	0.777,	22.000
1966-03,	1804,	0.777,	22.000
1966-04,	2828,	0.777,	22.000
1966-05,	3235,	0.777,	22.000
1966-06,	1859,	0.777,	22.000
1966-07,	1449,	0.777,	22.000
1966-08,	1176,	0.777,	22.000
1966-09,	1106,	0.777,	22.000
1966-10,	1459,	0.799,	23.000
1966-11,	1484,	0.799,	23.000
1966-12,	1409,	0.799,	23.000
1967-01,	1333,	0.799,	23.000
1967-02,	1386,	0.799,	23.000
1967-03,	1470,	0.799,	23.000
1967-04,	3426,	0.799,	23.000
1967-05,	2557,	0.799,	23.000
1967-06,	1780,	0.799,	23.000
1967-07,	1004,	0.799,	23.000
1967-08,	1085,	0.799,	23.000
1967-09,	1075,	0.799,	23.000
1967-10,	1357,	0.820,	23.452
1967-11,	1374,	0.892,	26.000
1967-12,	1062,	0.892,	26.000
1968-01,	 980,	0.892,	26.000
1968-02,	 973,	0.892,	26.000
1968-03,	1416,	0.892,	26.000
1968-04,	3150,	0.892,	26.000
1968-05,	2043,	0.892,	26.000
1968-06,	2659,	0.892,	26.000
1968-07,	2482,	0.892,	26.000
1968-08,	1800,	0.892,	26.000
1968-09,	1895,	0.892,	26.000
1968-10,	2459,	0.892,	26.000
1968-11,	1625,	0.892,	26.000
1968-12,	1521,	0.892,	26.000
1969-01,	1512,	0.892,	26.000
1969-02,	1563,	0.892,	26.000
1969-03,	1573,	0.892,	26.000
1969-04,	4136,	0.892,	26.000
1969-05,	2875,	0.892,	26.000
1969-06,	1574,	0.892,	26.000
1969-07,	1566,	0.892,	26.000
1969-08,	1316,	0.892,	26.000
1969-09,	 882,	0.892,	26.000
1969-10,	1165,	0.892,	26.000
1969-11,	1266,	0.892,	26.000
1969-12,	1141,	0.892,	26.000
1970-01,	1162,	0.933,	27.000
1970-02,	1160,	0.933,	27.000
1970-03,	1112,	0.933,	27.000
1970-04,	2289,	0.933,	27.000
1970-05,	3456,	0.933,	27.000
1970-06,	2049,	0.933,	27.000
1970-07,	1335,	0.933,	27.000
1970-08,	 986,	0.933,	27.000
1970-09,	1125,	0.932,	26.933
1970-10,	1394,	0.909,	25.000
1970-11,	2163,	0.909,	25.000
1970-12,	1550,	0.909,	25.000
1971-01,	1174,	0.955,	26.000
1971-02,	1182,	0.955,	26.000
1971-03,	1369,	0.955,	26.097
1971-04,	3763,	0.955,	27.000
1971-05,	3495,	0.955,	27.000
1971-06,	2183,	0.955,	27.000
1971-07,	1160,	0.955,	27.000
1971-08,	 965,	0.955,	27.000
1971-09,	 897,	0.955,	27.000
1971-10,	1580,	0.955,	27.000
1971-11,	2097,	0.955,	27.000
1971-12,	1341,	0.955,	27.000
1972-01,	1114,	0.955,	30.000
1972-02,	1118,	0.955,	30.000
1972-03,	1173,	0.955,	30.000
1972-04,	2374,	0.955,	30.000
1972-05,	3902,	0.955,	30.000
1972-06,	1525,	0.955,	30.800
1972-07,	1389,	0.955,	31.000
1972-08,	1823,	0.955,	31.000
1972-09,	1519,	0.955,	30.967
1972-10,	1476,	0.955,	30.000
1972-11,	1450,	0.955,	30.000
1972-12,	 931,	0.955,	30.000
1973-01,	 944,	0.955,	30.000
1973-02,	 892,	0.955,	30.000
1973-03,	1706,	0.955,	30.000
1973-04,	2429,	0.955,	30.000
1973-05,	2899,	0.955,	30.000
1973-06,	1488,	0.955,	30.000
1973-07,	1141,	0.955,	30.000
1973-08,	1129,	0.955,	30.000
1973-09,	1082,	0.955,	30.000
1973-10,	1374,	0.955,	30.000
1973-11,	1260,	0.955,	30.300
1973-12,	1004,	0.955,	31.000
1974-01,	 820,	0.955,	31.000
1974-02,	 834,	0.955,	31.000
1974-03,	 849,	0.955,	31.000
1974-04,	2443,	0.955,	31.000
1974-05,	3203,	0.955,	31.000
1974-06,	2675,	0.955,	31.000
1974-07,	1541,	0.955,	32.000
1974-08,	1329,	0.955,	32.000
1974-09,	1125,	0.955,	32.000
1974-10,	1336,	0.965,	32.742
1974-11,	1524,	0.969,	33.000
1974-12,	1118,	0.969,	33.000
1975-01,	1147,	0.969,	33.000
1975-02,	1074,	0.969,	33.000
1975-03,	1071,	0.969,	33.000
1975-04,	2634,	0.969,	33.000
1975-05,	3244,	0.969,	33.000
1975-06,	1817,	0.969,	33.000
1975-07,	 994,	0.969,	33.000
1975-08,	 668,	0.969,	33.000
1975-09,	 815,	0.969,	33.000
1975-10,	 827,	0.969,	33.000
1975-11,	1186,	0.969,	33.000
1975-12,	1081,	0.969,	33.000
1976-01,	 894,	0.969,	33.000
1976-02,	 907,	0.969,	33.000
1976-03,	1339,	0.969,	33.000
1976-04,	4451,	0.969,	33.000
1976-05,	2119,	0.969,	33.000
1976-06,	1217,	0.969,	33.000
1976-07,	 828,	0.969,	33.000
1976-08,	 672,	0.969,	33.000
1976-09,	 615,	0.969,	33.000
1976-10,	 639,	0.969,	33.000
1976-11,	 703,	0.969,	33.000
1976-12,	 601,	0.969,	33.000
1977-01,	 469,	0.969,	33.000
1977-02,	 481,	0.969,	33.000
1977-03,	1062,	0.969,	33.000
1977-04,	2578,	0.969,	33.000
1977-05,	1331,	0.969,	33.000
1977-06,	 850,	0.969,	33.000
1977-07,	 737,	0.969,	32.419
1977-08,	 603,	0.969,	33.000
1977-09,	2258,	0.969,	33.000
1977-10,	2116,	0.969,	33.000
1977-11,	1826,	0.969,	33.000
1977-12,	1311,	0.969,	32.323
1978-01,	1071,	0.969,	33.000
1978-02,	 975,	0.969,	32.214
1978-03,	 904,	0.969,	33.000
1978-04,	1921,	0.907,	32.000
1978-05,	2050,	0.907,	32.000
1978-06,	1600,	0.926,	32.300
1978-07,	1247,	0.969,	32.161
1978-08,	1085,	0.969,	32.129
1978-09,	 991,	0.969,	32.133
1978-10,	 894,	0.969,	32.161
1978-11,	 862,	0.969,	32.133
1978-12,	 910,	0.969,	32.161
1979-01,	 895,	0.969,	32.129
1979-02,	 911,	0.969,	32.143
1979-03,	1126,	0.969,	32.129
1979-04,	3563,	0.969,	32.167
1979-05,	4669,	0.969,	32.129
1979-06,	2562,	0.993,	33.133
1979-07,	1313,	0.993,	33.129
1979-08,	 973,	0.993,	33.129
1979-09,	1061,	0.993,	33.167
1979-10,	1576,	0.993,	33.355
1979-11,	1784,	0.993,	34.133
1979-12,	1180,	0.993,	34.097
1980-01,	1124,	0.993,	35.097
1980-02,	1107,	0.993,	34.138
1980-03,	1133,	0.993,	34.161
1980-04,	2543,	0.993,	34.867
1980-05,	2018,	0.993,	35.000
1980-06,	1225,	0.993,	35.067
1980-07,	 941,	0.993,	35.161
1980-08,	1037,	0.993,	35.161
1980-09,	1596,	0.993,	35.133
1980-10,	1662,	0.993,	35.355
1980-11,	1220,	0.993,	36.000
1980-12,	 973,	0.993,	35.129
1981-01,	 877,	0.993,	35.129
1981-02,	1055,	0.993,	35.143
1981-03,	1318,	0.993,	34.935
1981-04,	3177,	0.993,	34.967
1981-05,	2289,	0.993,	35.129
1981-06,	2118,	0.993,	35.167
1981-07,	1263,	0.993,	34.677
1981-08,	 917,	0.993,	34.806
1981-09,	 753,	0.992,	35.100
1981-10,	 934,	0.969,	33.613
1981-11,	 683,	0.969,	33.167
1981-12,	 615,	0.969,	33.129
1982-01,	 598,	0.969,	33.161
1982-02,	 564,	0.969,	33.143
1982-03,	 605,	0.969,	33.129
1982-04,	2546,	0.969,	33.133
1982-05,	3392,	0.969,	33.161
1982-06,	1004,	0.969,	33.133
1982-07,	1460,	0.969,	33.710
1982-08,	 872,	0.969,	33.161
1982-09,	 936,	0.969,	33.133
1982-10,	2264,	0.948,	31.161
1982-11,	2249,	0.948,	31.133
1982-12,	1565,	0.948,	31.129
1983-01,	1154,	0.948,	31.161
1983-02,	1008,	0.948,	31.143
1983-03,	1423,	0.948,	31.129
1983-04,	2247,	0.948,	31.133
1983-05,	2831,	0.948,	31.161
1983-06,	1961,	0.948,	31.133
1983-07,	1058,	0.948,	31.161
1983-08,	 591,	0.948,	31.161
1983-09,	 724,	0.948,	31.167
1983-10,	1789,	0.948,	31.161
1983-11,	1562,	0.948,	31.133
1983-12,	1247,	0.948,	31.129
1984-01,	1007,	0.948,	32.161
1984-02,	1092,	0.948,	32.138
1984-03,	 997,	0.948,	32.129
1984-04,	2826,	0.948,	32.167
1984-05,	2389,	0.948,	32.129
1984-06,	2150,	0.948,	32.167
1984-07,	1356,	0.948,	32.161
1984-08,	 970,	0.948,	32.161
1984-09,	 943,	0.948,	32.167
1984-10,	1172,	0.948,	31.484
1984-11,	1368,	0.948,	31.133
1984-12,	1254,	0.948,	31.161
1985-01,	 954,	0.948,	31.032
1985-02,	 918,	0.948,	31.143
1985-03,	1094,	0.948,	31.161
1985-04,	2897,	0.948,	32.133
1985-05,	2313,	0.948,	31.548
1985-06,	1504,	0.948,	31.167
1985-07,	1163,	0.948,	31.129
1985-08,	1420,	0.948,	31.129
1985-09,	1671,	0.948,	31.167
1985-10,	2746,	0.948,	31.032
1985-11,	2191,	0.948,	31.133
1985-12,	1399,	0.948,	31.161
1986-01,	1105,	0.948,	31.129
1986-02,	1030,	0.948,	31.143
1986-03,	1184,	0.948,	31.032
1986-04,	3719,	0.948,	31.100
1986-05,	2550,	0.948,	31.000
1986-06,	1196,	0.948,	30.200
1986-07,	1283,	0.948,	29.065
1986-08,	 966,	0.948,	29.032
1986-09,	1312,	0.948,	29.033
1986-10,	1309,	0.948,	30.000
1986-11,	1322,	0.948,	30.000
1986-12,	 988,	0.929,	29.000
1987-01,	 838,	0.929,	29.000
1987-02,	 814,	0.929,	29.036
1987-03,	1043,	0.929,	29.032
1987-04,	1399,	0.929,	29.000
1987-05,	1100,	0.929,	29.032
1987-06,	 646,	0.929,	29.067
1987-07,	 693,	0.929,	29.032
1987-08,	 681,	0.929,	29.097
1987-09,	 667,	0.929,	29.067
1987-10,	 859,	0.929,	29.065
1987-11,	 922,	0.929,	29.033
1987-12,	 828,	0.929,	29.000
1988-01,	 786,	0.929,	29.032
1988-02,	 740,	0.929,	29.000
1988-03,	 776,	0.929,	29.032
1988-04,	2333,	0.929,	30.000
1988-05,	1965,	0.929,	29.000
1988-06,	 843,	0.929,	29.033
1988-07,	 398,	0.929,	29.032
1988-08,	1029,	0.929,	29.065
1988-09,	1132,	0.929,	29.067
1988-10,	1494,	0.929,	29.000
1988-11,	2003,	0.929,	29.000
1988-12,	1308,	0.929,	29.000
1989-01,	1138,	0.929,	29.032
1989-02,	1133,	0.929,	29.000
1989-03,	1059,	0.929,	29.000
1989-04,	2527,	0.929,	29.000
1989-05,	3508,	0.929,	29.000
1989-06,	2026,	0.929,	29.000
1989-07,	1074,	0.929,	29.000
1989-08,	 701,	0.929,	29.000
1989-09,	 761,	0.929,	29.000
1989-10,	 685,	0.929,	30.000
1989-11,	 913,	0.929,	30.000
1989-12,	 739,	0.929,	30.000
1990-01,	 676,	0.929,	30.032
1990-02,	 714,	0.929,	30.000
1990-03,	1168,	0.929,	30.000
1990-04,	1772,	0.929,	29.233
1990-05,	2025,	0.929,	29.032
1990-06,	1389,	0.929,	29.033
1990-07,	1203,	0.929,	29.032
1990-08,	 733,	0.929,	29.065
1990-09,	 936,	0.929,	29.033
1990-10,	1423,	0.929,	29.000
1990-11,	1267,	0.929,	29.000
1990-12,	 993,	0.929,	29.000
1991-01,	 882,	0.929,	29.000
1991-02,	 878,	0.929,	29.000
1991-03,	1084,	0.929,	29.000
1991-04,	2684,	0.929,	29.000
1991-05,	2280,	0.929,	29.032
1991-06,	1184,	0.929,	29.033
1991-07,	1012,	0.929,	29.000
1991-08,	 581,	0.929,	29.000
1991-09,	 813,	0.929,	29.033
1991-10,	1222,	0.929,	28.032
1991-11,	1804,	0.929,	28.000
1991-12,	1165,	0.929,	28.000
1992-01,	 963,	0.929,	28.000
1992-02,	 883,	0.929,	28.000
1992-03,	1075,	0.929,	28.000
1992-04,	2125,	0.929,	28.000
1992-05,	3279,	0.929,	28.000
1992-06,	1257,	0.929,	28.033
1992-07,	1306,	0.929,	28.032
1992-08,	 871,	0.929,	28.000
1992-09,	2058,	0.929,	28.000
1992-10,	1863,	0.929,	28.032
1992-11,	1636,	0.929,	28.000
1992-12,	1140,	0.929,	28.000
1993-01,	1033,	0.929,	28.000
1993-02,	 926,	0.929,	28.000
1993-03,	 987,	0.929,	28.032
1993-04,	2155,	0.929,	28.000
1993-05,	2815,	0.929,	28.032
1993-06,	2110,	0.929,	28.000
1993-07,	1797,	0.929,	28.032
1993-08,	1221,	0.929,	28.032
1993-09,	1136,	0.929,	28.000
1993-10,	1362,	0.953,	28.000
1993-11,	1228,	0.953,	28.000
1993-12,	 982,	0.953,	28.000
1994-01,	 945,	0.953,	29.000
1994-02,	 962,	0.953,	29.000
1994-03,	 925,	0.953,	29.000
1994-04,	2124,	0.953,	29.000
1994-05,	2211,	0.953,	29.065
1994-06,	1693,	0.953,	29.033
1994-07,	1401,	0.953,	29.000
1994-08,	1077,	0.953,	29.000
1994-09,	1057,	0.953,	29.033
1994-10,	 962,	0.945,	28.968
1994-11,	 957,	0.939,	28.000
1994-12,	 887,	0.939,	28.000
1995-01,	 528,	0.742,	26.000
1995-02,	 505,	0.742,	26.000
1995-03,	1027,	0.742,	26.000
1995-04,	1245,	0.742,	26.000
1995-05,	1886,	0.742,	26.000
1995-06,	 834,	0.742,	26.000
1995-07,	 896,	0.742,	26.000
1995-08,	 532,	0.742,	26.000
1995-09,	 558,	0.742,	26.000
1995-10,	1823,	0.742,	26.000
1995-11,	1379,	0.742,	26.000
1995-12,	 788,	0.742,	26.000
1996-01,	 715,	0.742,	26.000
1996-02,	 746,	0.742,	26.000
1996-03,	 729,	0.742,	26.000
1996-04,	2103,	0.742,	26.000
1996-05,	4729,	0.742,	26.000
1996-06,	2180,	0.742,	26.000
1996-07,	1375,	0.742,	26.000
1996-08,	1101,	0.742,	25.710
1996-09,	 827,	0.742,	25.000
1996-10,	1035,	0.742,	25.000
1996-11,	1606,	0.742,	25.000
1996-12,	 915,	0.742,	25.000
1997-01,	 852,	0.742,	25.000
1997-02,	 738,	0.742,	25.000
1997-03,	 758,	0.742,	25.000
1997-04,	2952,	0.742,	25.000
1997-05,	2738,	0.742,	25.000
1997-06,	1224,	0.742,	25.000
1997-07,	1272,	0.742,	25.000
1997-08,	 504,	0.742,	25.000
1997-09,	 421,	0.742,	24.967
1997-10,	 526,	0.742,	24.000
1997-11,	 663,	0.742,	24.000
1997-12,	 468,	0.742,	24.000
1998-01,	 443,	0.742,	24.000
1998-02,	 514,	0.742,	24.000
1998-03,	 893,	0.742,	24.000
1998-04,	1723,	0.742,	24.767
1998-05,	 636,	0.742,	25.000
1998-06,	 728,	0.742,	25.000
1998-07,	 439,	0.742,	25.000
1998-08,	 303,	0.742,	25.000
1998-09,	 307,	0.742,	25.000
1998-10,	 754,	0.742,	25.000
1998-11,	 899,	0.742,	25.000
1998-12,	 946,	0.742,	25.000
1999-01,	 651,	0.742,	25.000
1999-02,	 737,	0.742,	25.000
1999-03,	 870,	0.742,	25.000
1999-04,	2795,	0.742,	25.000
1999-05,	2077,	0.742,	25.000
1999-06,	1353,	0.742,	25.000
1999-07,	1558,	0.742,	25.000
1999-08,	 832,	0.742,	25.000
1999-09,	 762,	0.742,	25.000
1999-10,	1039,	0.742,	25.000
1999-11,	 882,	0.742,	25.000
1999-12,	 681,	0.742,	25.000
2000-01,	 636,	0.742,	25.000
2000-02,	 728,	0.742,	25.000
2000-03,	1558,	0.742,	25.000
2000-04,	1486,	0.742,	25.000
2000-05,	1567,	0.742,	25.000
2000-06,	1485,	0.742,	25.000
2000-07,	 988,	0.742,	26.000
2000-08,	 581,	0.742,	26.000
2000-09,	 478,	0.742,	26.000
2000-10,	 545,	0.763,	27.000
2000-11,	 734,	0.763,	27.000
2000-12,	 429,	0.763,	27.000
2001-01,	 392,	0.763,	27.000
2001-02,	 415,	0.763,	27.000
2001-03,	 544,	0.763,	27.000
2001-04,	4463,	0.763,	27.000
2001-05,	2634,	0.763,	27.000
2001-06,	1122,	0.763,	27.000
2001-07,	 566,	0.763,	27.000
2001-08,	 448,	0.763,	27.000
2001-09,	 373,	0.763,	27.000
2001-10,	 810,	0.782,	28.000
2001-11,	1099,	0.782,	28.000
2001-12,	1389,	0.782,	28.000
2002-01,	 853,	0.782,	28.000
2002-02,	 679,	0.782,	28.000
2002-03,	 759,	0.782,	28.000
2002-04,	3236,	0.782,	28.000
2002-05,	2091,	0.782,	28.000
2002-06,	1505,	0.782,	28.000
2002-07,	 849,	0.782,	28.000
2002-08,	 667,	0.782,	27.806
2002-09,	 577,	0.782,	27.000
2002-10,	1489,	0.782,	27.000
2002-11,	 826,	0.782,	27.000
2002-12,	 655,	0.782,	27.000
2003-01,	 612,	0.782,	29.000
2003-02,	 575,	0.782,	29.000
2003-03,	 780,	0.758,	27.613
2003-04,	2320,	0.748,	27.533
2003-05,	2349,	0.782,	29.000
2003-06,	 794,	0.782,	29.000
2003-07,	 730,	0.782,	29.000
2003-08,	 623,	0.782,	29.000
2003-09,	 610,	0.782,	29.000
2003-10,	 977,	0.782,	29.000
2003-11,	1045,	0.782,	29.000
2003-12,	 813,	0.782,	29.000
2004-01,	 734,	0.782,	29.000
2004-02,	 654,	0.782,	29.000
2004-03,	1020,	0.782,	28.806
2004-04,	3151,	0.782,	28.600
2004-05,	2214,	0.782,	29.000
2004-06,	1488,	0.782,	29.000
2004-07,	 744,	0.782,	29.000
2004-08,	 642,	0.782,	29.000
2004-09,	1039,	0.782,	29.000
2004-10,	1162,	0.782,	29.000
2004-11,	1128,	0.782,	29.000
2004-12,	 717,	0.782,	29.000
2005-01,	 718,	0.782,	29.000
2005-02,	 722,	0.782,	29.000
2005-03,	 727,	0.782,	29.000
2005-04,	2818,	0.782,	29.000
2005-05,	1533,	0.782,	29.000
2005-06,	1120,	0.782,	29.000
2005-07,	 577,	0.782,	29.000
2005-08,	 318,	0.782,	29.000
2005-09,	 329,	0.782,	29.000
2005-10,	1138,	0.782,	29.000
2005-11,	1198,	0.782,	29.000
2005-12,	1123,	0.782,	29.000
2006-01,	 701,	0.794,	28.000
2006-02,	 685,	0.796,	28.000
2006-03,	 832,	0.796,	28.032
2006-04,	3126,	0.796,	28.033
2006-05,	2112,	0.796,	28.000
2006-06,	 749,	0.796,	28.000
2006-07,	 406,	0.796,	28.000
2006-08,	 384,	0.796,	28.032
2006-09,	 245,	0.796,	27.300
2006-10,	 422,	0.796,	27.000
2006-11,	 399,	0.796,	27.067
2006-12,	 470,	0.796,	28.000
2007-01,	 468,	0.796,	29.000
2007-02,	 439,	0.796,	28.357
2007-03,	1009,	0.796,	28.000
2007-04,	1583,	0.796,	28.633
2007-05,	 955,	0.796,	29.000
2007-06,	 888,	0.796,	29.767
2007-07,	 910,	0.796,	30.000
2007-08,	 501,	0.796,	30.000
2007-09,	 684,	0.796,	30.000
2007-10,	2465,	0.796,	30.000
2007-11,	1174,	0.796,	30.000
2007-12,	 784,	0.796,	30.000
2008-01,	1156,	0.993,	31.000
2008-02,	1194,	0.993,	31.000
2008-03,	1151,	0.993,	31.000
2008-04,	3629,	0.993,	31.000
2008-05,	2943,	0.993,	31.000
2008-06,	2810,	0.993,	31.000
2008-07,	2324,	0.993,	31.000
2008-08,	1266,	0.993,	31.000
2008-09,	1035,	0.993,	31.000
2008-10,	1047,	0.993,	31.000
2008-11,	1175,	0.993,	31.000
2008-12,	 902,	0.993,	31.000
2009-01,	 955,	0.993,	31.000
2009-02,	1030,	0.993,	31.000
2009-03,	1289,	0.993,	31.000
2009-04,	2546,	0.993,	31.000
2009-05,	2492,	0.993,	31.000
2009-06,	1306,	0.993,	31.000
2009-07,	 926,	0.993,	31.000
2009-08,	1296,	0.981,	30.935
2009-09,	1123,	0.993,	31.000
2009-10,	1111,	0.993,	31.000
2009-11,	1237,	0.993,	31.000
2009-12,	 930,	0.993,	31.000
2010-01,	 929,	0.993,	31.000
2010-02,	 927,	0.993,	31.000
2010-03,	1579,	0.993,	31.000
2010-04,	 936,	0.993,	31.000
2010-05,	 862,	0.993,	31.000
2010-06,	 725,	0.993,	31.000
2010-07,	 543,	0.993,	31.000
2010-08,	 571,	0.993,	31.000
2010-09,	 871,	0.993,	30.967
2010-10,	1185,	0.993,	30.000
2010-11,	1118,	0.993,	30.000
2010-12,	1000,	0.993,	30.000
2011-01,	 938,	0.989,	29.903
2011-02,	 849,	0.987,	29.857
2011-03,	 877,	0.977,	29.645
2011-04,	2612,	0.987,	29.867
2011-05,	2669,	0.993,	30.000
2011-06,	1489,	0.987,	29.867
2011-07,	 893,	0.993,	30.000
2011-08,	 739,	0.980,	29.452
2011-09,	 382,	0.954,	28.667
2011-10,	 598,	0.969,	29.452
2011-11,	 721,	0.971,	29.500
2011-12,	 774,	0.993,	30.000
2012-01,	 843,	0.993,	30.000
2012-02,	 801,	0.993,	30.000
2012-03,	2300,	0.993,	30.000
2012-04,	1791,	0.993,	30.000
2012-05,	1940,	0.993,	30.000
2012-06,	2686,	0.993,	30.000
2012-07,	 974,	0.993,	30.000
2012-08,	 605,	0.993,	30.000
2012-09,	 578,	0.993,	29.900
2012-10,	 752,	0.993,	30.000
2012-11,	1047,	0.993,	29.367
2012-12,	1006,	0.991,	28.903
2013-01,	 899,	0.993,	29.774
2013-02,	 898,	0.993,	30.000
2013-03,	 759,	0.993,	30.000
2013-04,	1570,	0.993,	30.000
2013-05,	5419,	0.993,	30.000
2013-06,	2196,	0.993,	30.000
2013-07,	1684,	0.993,	30.000
2013-08,	1606,	0.993,	30.000
2013-09,	1646,	0.993,	30.000
2013-10,	1472,	0.993,	30.000
2013-11,	1899,	0.993,	30.000
2013-12,	1237,	0.993,	30.000
2014-01,	1098,	0.993,	30.000
2014-02,	1056,	0.993,	30.000
2014-03,	 895,	0.993,	30.000
2014-04,	2364,	0.993,	31.000
2014-05,	5216,	0.993,	31.000
2014-06,	2621,	0.993,	31.000
2014-07,	1458,	0.993,	31.000
2014-08,	1042,	0.993,	30.194
2014-09,	1140,	0.993,	30.900
2014-10,	1935,	0.993,	31.000
2014-11,	1550,	0.993,	31.000
2014-12,	1495,	0.993,	31.000
2015-01,	1263,	0.993,	31.000
2015-02,	1182,	0.993,	31.000
2015-03,	1257,	0.993,	31.000
2015-04,	2477,	0.993,	31.000
2015-05,	2730,	0.993,	31.000
2015-06,	1935,	0.993,	31.000
2015-07,	1426,	0.993,	31.000
2015-08,	 771,	0.993,	31.000
2015-09,	 912,	0.993,	30.967
2015-10,	 720,	0.993,	30.000
2015-11,	1531,	0.993,	29.267
2015-12,	1865,	0.993,	29.000
2016-01,	1251,	0.993,	29.000
2016-02,	1244,	0.993,	29.000
2016-03,	2203,	0.993,	29.000
2016-04,	2563,	0.993,	29.000
2016-05,	1540,	0.993,	29.000
2016-06,	2074,	0.993,	29.000
2016-07,	1369,	0.993,	29.000
2016-08,	 755,	0.993,	29.000
2016-09,	 930,	0.993,	29.000
2016-10,	1268,	0.993,	29.000
2016-11,	1093,	0.993,	29.000
2016-12,	1251,	0.993,	29.000
2017-01,	1196,	0.993,	29.000
2017-02,	1483,	0.993,	29.000
2017-03,	1614,	0.993,	29.000
2017-04,	3533,	0.993,	29.000
2017-05,	3734,	0.993,	29.000
2017-06,	2228,	0.993,	29.000
2017-07,	1509,	0.993,	29.000
2017-08,	1519,	0.993,	29.000
2017-09,	1386,	0.993,	28.967
2017-10,	2195,	0.993,	28.000
2017-11,	1921,	0.993,	28.000
2017-12,	1774,	0.993,	28.000
2018-01,	1153,	0.993,	28.000
2018-02,	1029,	0.993,	28.000
2018-03,	 916,	0.993,	28.000
2018-04,	1465,	0.993,	28.000
2018-05,	2881,	0.993,	28.000
2018-06,	1932,	0.993,	28.000
2018-07,	1206,	0.993,	28.000
2018-08,	 846,	0.993,	28.000
2018-09,	1404,	0.993,	28.000
2018-10,	3546,	0.993,	28.000
2018-11,	1658,	0.993,	28.000
2018-12,	1020,	0.993,	28.000
2019-01,	1055,	0.993,	28.000
2019-02,	1112,	0.993,	28.000
2019-03,	1347,	0.993,	28.000
